geo_id,geo_name,geo_level,year,metric,value,unit,real_or_nominal,source,source_url,retrieved_at
19100,"Dallas-Fort Worth, TX",metro,2023,zhvi,385753.39,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
19100,"Dallas-Fort Worth, TX",metro,2024,zhvi,385136.19,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
19100,"Dallas-Fort Worth, TX",metro,2025,zhvi,370199.91,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
19100,"Dallas-Fort Worth, TX",metro,2026,zhvi,366742.54,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
26420,"Houston, TX",metro,2015,zhvi,196240.73,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
26420,"Houston, TX",metro,2016,zhvi,204956.99,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
26420,"Houston, TX",metro,2017,zhvi,212158.86,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
26420,"Houston, TX",metro,2018,zhvi,221732.08,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
26420,"Houston, TX",metro,2019,zhvi,229338.11,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
26420,"Houston, TX",metro,2020,zhvi,243591.81,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
26420,"Houston, TX",metro,2021,zhvi,283236.23,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
26420,"Houston, TX",metro,2022,zhvi,317550.27,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
26420,"Houston, TX",metro,2023,zhvi,314853.79,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
26420,"Houston, TX",metro,2024,zhvi,316340.1,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
26420,"Houston, TX",metro,2025,zhvi,309945.73,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
