geo_id,geo_name,geo_level,year,metric,value,unit,real_or_nominal,source,source_url,retrieved_at
48,Texas,state,2023,formd_amount_sold_usd,35761059677.0,USD,nominal,SEC EDGAR Form D data sets,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,2026-06-03T15:08:16.812211+00:00
48,Texas,state,2024,formd_amount_sold_usd,24188105331.0,USD,nominal,SEC EDGAR Form D data sets,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,2026-06-03T15:08:16.812211+00:00
48,Texas,state,2025,formd_amount_sold_usd,60699471492.0,USD,nominal,SEC EDGAR Form D data sets,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,2026-06-03T15:08:16.812211+00:00
48,Texas,state,2026,formd_amount_sold_usd,6453083747.0,USD,nominal,SEC EDGAR Form D data sets,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,2026-06-03T15:08:16.812211+00:00
48,Texas,state,2015,formd_offerings_count,1849.0,offerings,n/a,SEC EDGAR Form D data sets,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,2026-06-03T15:08:16.812211+00:00
48,Texas,state,2016,formd_offerings_count,1921.0,offerings,n/a,SEC EDGAR Form D data sets,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,2026-06-03T15:08:16.812211+00:00
48,Texas,state,2017,formd_offerings_count,2027.0,offerings,n/a,SEC EDGAR Form D data sets,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,2026-06-03T15:08:16.812211+00:00
48,Texas,state,2018,formd_offerings_count,2313.0,offerings,n/a,SEC EDGAR Form D data sets,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,2026-06-03T15:08:16.812211+00:00
48,Texas,state,2019,formd_offerings_count,2256.0,offerings,n/a,SEC EDGAR Form D data sets,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,2026-06-03T15:08:16.812211+00:00
48,Texas,state,2020,formd_offerings_count,2115.0,offerings,n/a,SEC EDGAR Form D data sets,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,2026-06-03T15:08:16.812211+00:00
48,Texas,state,2021,formd_offerings_count,3139.0,offerings,n/a,SEC EDGAR Form D data sets,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,2026-06-03T15:08:16.812211+00:00
48,Texas,state,2022,formd_offerings_count,3317.0,offerings,n/a,SEC EDGAR Form D data sets,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,2026-06-03T15:08:16.812211+00:00
48,Texas,state,2023,formd_offerings_count,2646.0,offerings,n/a,SEC EDGAR Form D data sets,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,2026-06-03T15:08:16.812211+00:00
48,Texas,state,2024,formd_offerings_count,2774.0,offerings,n/a,SEC EDGAR Form D data sets,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,2026-06-03T15:08:16.812211+00:00
48,Texas,state,2025,formd_offerings_count,2971.0,offerings,n/a,SEC EDGAR Form D data sets,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,2026-06-03T15:08:16.812211+00:00
48,Texas,state,2026,formd_offerings_count,796.0,offerings,n/a,SEC EDGAR Form D data sets,https://www.sec.gov/search-filings/edgar-application-programming-interfaces,2026-06-03T15:08:16.812211+00:00
